qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_1058_16	YP_803294.1	28.1	256	164	8	5	249	18	264	1.08e-09	61.2	328615.0	Trichoplusia ni ascovirus 2c	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Ascovirus	Trichoplusia ni ascovirus 2c
contig_1058_21	AUI39649.1	62.9	286	99	2	30	313	136	416	2.36e-129	380.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1058_25	QBK89199.1	29.2	277	178	4	15	273	37	313	2.04e-31	122.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_1058_27	CAD45443.1	42.5	87	49	1	462	547	6	92	2.23e-17	82.0	206392.0	Iris mild mosaic virus	N/A	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus iristenuis
contig_1058_41	WRJ69537.1	28.5	403	235	14	142	535	260	618	1.06e-20	100.0	3045048.0	Oceanusvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus sp.
contig_1058_43	YP_003970059.1	23.2	319	188	11	18	332	50	315	3.31e-09	65.5	693272.0	Cafeteria roenbergensis virus BV-PW1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Rheavirus	Rheavirus sinusmexicani
contig_1058_45	AYV81272.1	28.3	346	242	3	6	349	44	385	1.5300000000000001e-43	161.0	2487768.0	Harvfovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Harvfovirus sp.
contig_1059_11	AYV76365.1	23.3	425	279	15	325	720	86	492	2.74e-18	95.1	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_106_10	QBK91761.1	31.9	166	101	7	2	157	44	207	1.18e-07	58.2	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_106_13	AHA54345.1	32.4	105	64	3	35	136	36	136	7.33e-06	46.6	1421424.0	Emiliania huxleyi virus 18	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Coccolithovirus	Emiliania huxleyi virus 18
contig_106_16	QBK85983.1	35.5	93	59	1	14	105	4	96	1.24e-13	65.9	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_106_18	QFG74471.1	43.5	469	238	7	5	455	473	932	1.38e-117	370.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1060_15	CAK7596747.1	32.5	659	382	14	11	614	2	652	1.55e-109	347.0	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_1061_4	QPI16131.1	39.2	339	202	4	4	341	7	342	7.07e-67	223.0	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_1061_22	QKU33721.1	29.6	334	197	10	19	320	185	512	3.62e-32	129.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1061_27	AKS26367.1	58.8	34	14	0	6	39	3	36	3.41e-07	47.4	109981.0	Diachasmimorpha longicaudata entomopoxvirus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Epsilonentomopoxvirus	Epsilonentomopoxvirus dlongicaudata
contig_1061_31	AUI39789.1	32.3	192	128	2	114	305	8	197	2.76e-24	101.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1062_2	ATZ80771.1	22.8	189	124	5	13	179	9	197	3.38e-07	53.9	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_1062_7	YP_007676285.1	26.5	656	355	31	205	773	256	871	1.66e-34	145.0	755272.0	Micromonas pusilla virus 12T	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas pusilla virus 12T
contig_1062_8	XDR79929.1	32.5	114	60	5	174	284	37	136	1.53e-06	55.1	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_1063_2	AAL14454.1	27.2	533	354	13	291	800	252	773	5.31e-44	175.0	10090.0	Mus musculus	Eukaryota	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus
contig_1063_15	QKF94107.1	38.6	158	91	3	2	154	4	160	3.45e-22	105.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1063_18	AYV81995.1	39.0	385	190	13	1	346	4	382	1.7e-60	214.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_1063_19	AYV81995.1	36.7	1112	622	20	8	1051	423	1520	4e-208	668.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_1063_23	YP_004061915.1	24.6	260	165	9	4	252	2	241	4.43e-08	58.9	880161.0	Micromonas sp. RCC1109 virus MpV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Micromonas sp. RCC1109 virus MpV1
contig_1063_27	WPR17152.1	45.9	111	55	2	100	207	3	111	2.49e-22	100.0	3066973.0	Moss associated narna-like virus 14	N/A	Orthornavirae	Lenarviricota	Amabiliviricetes	Wolframvirales	Narnaviridae	N/A	Moss associated narna-like virus 14
contig_1063_37	AYV77025.1	24.5	907	477	41	19	857	6	772	5.0300000000000005e-22	106.0	2487763.0	Barrevirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Barrevirus sp.
contig_1063_43	YP_009001498.1	25.2	238	152	8	2	223	464	691	1.62e-11	67.4	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1063_53	QBK85651.1	38.1	118	65	3	267	382	36	147	1.84e-07	56.6	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_1063_54	AYV84100.1	37.0	192	103	4	185	368	732	913	9.43e-29	122.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1063_64	SPN78997.1	26.9	238	144	9	16	225	57	292	2.24e-10	63.2	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_1063_71	QCO93535.1	23.2	362	220	11	51	397	53	371	2.96e-11	68.6	2576451.0	Reptile-associated circular DNA molecule	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Reptile-associated circular DNA molecule
contig_1063_78	XHA59793.1	37.8	217	105	6	15	212	30	235	3.96e-33	128.0	3101553.0	Poseidoniales virus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Poseidoniales virus
contig_1063_81	BCS83440.1	28.4	183	110	9	14	181	8	184	3.82e-07	55.5	2811091.0	Cotonvirus japonicus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Cotonvirus	Cotonvirus japonicum
contig_1063_101	QKF94238.1	30.2	587	251	19	20	468	16	581	9.089999999999999e-54	193.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1063_102	AYV77848.1	34.9	152	90	4	10	155	17	165	4.7099999999999995e-24	96.7	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1063_107	QKF93673.1	24.2	479	258	17	86	559	130	508	3.17e-18	92.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1063_109	QFG73957.1	40.9	440	231	11	9	426	6	438	1.05e-92	291.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1063_114	YP_009448811.1	31.8	440	274	9	2	424	5	435	3.64e-64	216.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1063_117	AUI39626.1	32.9	161	93	5	5	150	112	272	3.06e-10	63.5	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1063_118	AYV75222.1	25.7	284	167	9	184	452	15	269	3.03e-15	82.4	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_1063_123	YP_009238572.1	40.5	131	68	5	18	142	25	151	2.18e-14	69.3	1813599.0	Brazilian marseillevirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	Marseillevirus	Brazilian marseillevirus
contig_1063_137	ARF11698.1	29.2	823	500	21	12	776	5	802	2.51e-97	333.0	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_1063_141	YP_009001498.1	27.8	234	127	7	1	216	465	674	2.62e-13	74.3	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1063_146	ATZ80771.1	27.6	145	81	4	129	255	60	198	3.12e-07	55.5	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_1063_149	QFG74185.1	28.1	377	251	10	40	406	51	417	8.76e-39	150.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1065_1	QYA18295.1	33.3	231	129	3	145	375	228	433	8.6e-27	115.0	2831644.0	Clandestinovirus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Clandestinovirus
contig_1065_2	UYE94304.1	22.9	1315	727	39	227	1354	215	1429	1.1699999999999999e-52	207.0	251749.0	Phaeocystis globosa virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prymnesiovirus	Phaeocystis globosa virus
contig_1065_5	QKU35964.1	24.2	817	450	28	7	691	1	780	2.19e-39	159.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1065_6	ARF10763.1	27.9	445	233	13	5	374	3	434	1.15e-34	137.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_1065_35	QKU34031.1	48.2	388	193	4	7	389	176	560	1.89e-122	376.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1065_37	QBK88329.1	36.0	100	54	3	821	920	190	279	3.59e-06	53.9	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1065_42	WZO87644.1	26.0	146	93	2	17	160	29	161	3.79e-07	54.3	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1065_43	AYV78622.1	28.6	126	83	2	26	144	49	174	1.24e-06	50.4	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1065_52	QDY52265.1	21.8	330	219	11	80	407	61	353	8.01e-07	57.4	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1065_58	ADX05857.1	24.4	205	142	6	21	224	311	503	1.08e-07	55.8	938081.0	Organic Lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus 1
contig_1065_61	QPI16506.1	39.2	102	60	1	12	113	6	105	4.0199999999999993e-23	94.7	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_1065_65	QBK84775.1	35.0	346	198	10	3	340	48	374	1.53e-50	177.0	2506600.0	Pithovirus LCDPAC01	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCDPAC01
contig_1065_66	QBK84531.1	32.1	212	101	6	1	182	1	199	1.8e-23	97.1	2506600.0	Pithovirus LCDPAC01	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCDPAC01
contig_1065_67	YP_009448872.1	36.6	268	150	8	5	255	4	268	4.74e-38	147.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1065_68	QBK84530.1	30.9	152	103	1	7	158	5	154	7.99e-22	89.4	2506600.0	Pithovirus LCDPAC01	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCDPAC01
contig_1065_71	YP_009448872.1	42.0	143	78	3	49	189	265	404	7.8e-24	102.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_1065_76	QBK87105.1	28.4	225	137	8	30	233	26	247	2.58e-08	58.2	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_1065_94	QBK85357.1	23.0	569	323	24	433	926	279	807	1.42e-10	69.7	2506607.0	Iridovirus LCIVAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	Iridovirus LCIVAC01
contig_1067_5	QBK88781.1	31.8	387	243	12	4	373	23	405	1.28e-50	178.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_1067_18	XDO02360.1	24.0	183	111	6	106	286	61	217	1.87e-07	57.4	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
contig_1067_19	QKF94836.1	25.5	137	81	5	66	190	94	221	9.47e-06	51.6	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1067_20	AUF82142.1	29.2	377	200	14	21	369	3	340	2.73e-28	120.0	2060617.0	Tetraselmis virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Oceanusvirus	Oceanusvirus kaneohense
contig_1067_22	QBK88577.1	42.0	612	334	13	33	637	54	651	2.85e-158	473.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_1068_1	QKF94225.1	27.2	206	127	5	178	374	721	912	3.53e-13	76.3	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1068_3	BDT63291.1	39.1	179	102	4	23	195	9	186	6.99e-27	111.0	2984284.0	Armadillidium vulgare clopovirus	N/A	N/A	N/A	Naldaviricetes	N/A	Nimaviridae	N/A	Armadillidium vulgare clopovirus
contig_1068_4	QBK89986.1	32.7	150	94	3	1	147	15	160	5.44e-25	97.8	2506586.0	Pithovirus LCPAC101	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC101
contig_1068_6	AUI39788.1	26.0	100	74	0	11	110	13	112	3.53e-06	48.9	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1068_7	AUI39789.1	53.6	196	90	1	20	214	1	196	1.51e-72	222.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_1068_14	AGE53021.1	25.9	424	239	19	14	406	25	404	6.65e-07	55.8	1278251.0	Paramecium bursaria Chlorella virus CZ-2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus CZ-2
contig_1068_15	YP_009001225.1	27.2	228	149	6	30	251	69	285	8.47e-15	77.8	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_1068_16	YP_009001498.1	24.7	267	170	9	341	606	465	701	1.17e-10	69.3	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_1068_19	WRK65520.1	48.9	139	69	2	5	142	3	140	1.57e-42	141.0	3112148.0	Marseillevirus futianmevirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus futianmevirus
contig_1068_30	CAE02706.1	30.9	446	232	10	5	391	36	464	9.29e-45	164.0	4952.0	Yarrowia lipolytica	Eukaryota	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	N/A	Yarrowia	Yarrowia lipolytica
contig_1068_33	YP_009001225.1	30.7	228	143	6	8	227	65	285	1.98e-24	105.0	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_1068_40	XIF71293.1	34.1	226	134	5	5	220	9	229	1.1900000000000001e-27	108.0	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_1068_42	QKU35964.1	42.6	148	83	2	3	149	1	147	6.5e-24	110.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1068_47	QBK89352.1	41.4	215	101	1	2	216	2	191	1.7099999999999998e-46	156.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_1068_48	QBK88329.1	37.0	211	115	8	3	208	77	274	1.34e-19	91.3	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_1068_65	ACD54816.1	23.5	187	133	3	4	180	16	202	2.66e-08	57.0	104782.0	Adineta vaga	Eukaryota	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta vaga
contig_1068_68	ADA61015.1	30.9	191	112	7	6	193	29	202	4.55e-12	66.2	137758.0	Cassava brown streak virus	N/A	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus brunusmanihotis
contig_1068_71	QFG73887.1	34.9	307	183	6	8	305	11	309	4.29e-50	174.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1068_72	QKU33884.1	24.0	572	283	20	10	557	47	490	2.2500000000000002e-21	101.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1068_76	CAK7597190.1	30.4	484	298	13	76	540	35	498	1.1099999999999999e-55	211.0	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_1068_78	ALR84285.1	32.2	171	115	1	26	196	70	239	4.89e-27	110.0	1766765.0	Niemeyer virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Niemeyer virus
contig_1068_79	YP_009174129.1	25.4	362	225	9	72	414	3	338	6.06e-25	108.0	1586712.0	Yellowstone lake mimivirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Yellowstone lake mimivirus
contig_1068_88	CAK7596888.1	29.3	157	105	2	10	162	401	555	2.85e-15	79.0	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_1068_91	AYV78352.1	33.6	521	322	7	2	512	4	510	6.93e-84	276.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_1068_93	QDY52114.1	24.3	247	173	5	4	248	230	464	2.54e-16	81.6	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1068_123	QKU35261.1	27.7	235	140	8	186	400	163	387	4.09e-13	74.3		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1068_131	QPI16131.1	39.7	527	299	9	4	529	7	515	2.82e-107	334.0	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_1068_132	WZH58786.1	36.5	85	54	0	2	86	4	88	2.13e-06	50.1	3129788.0	Chronavorn virus	N/A	Orthornavirae	Lenarviricota	Leviviricetes	N/A	N/A	N/A	Chronavorn virus
contig_1068_143	QFG74086.1	29.7	111	59	4	26	117	23	133	1.46e-06	50.1	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1068_144	QKU34499.1	30.9	431	248	8	6	388	26	454	4.73e-62	210.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_1068_146	WZO86740.1	28.5	330	202	11	6	307	81	404	1.8499999999999999e-28	117.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_1068_147	QKF94225.1	27.2	206	127	5	178	374	721	912	3.53e-13	76.3	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_1069_1	AUV58321.1	32.6	218	137	2	14	221	78	295	1.17e-25	108.0	2071566.0	Bandra megavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Megavirus	Bandra megavirus
contig_1069_5	AYV84927.1	26.4	474	264	20	25	479	220	627	1.78e-28	122.0	2487771.0	Satyrvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Satyrvirus sp.
contig_1069_25	QDY52400.1	23.9	393	266	15	128	496	152	535	6.93e-17	87.4	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_1069_27	AYV82542.1	29.0	248	170	4	2	244	64	310	1.1e-18	87.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_1069_30	QOI90377.1	42.0	69	35	2	7	70	38	106	5.04e-10	54.7	455367.0	Pyramimonas orientalis virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Allomimiviridae	Heliosvirus	Heliosvirus raunefjordenense
contig_1069_48	YP_001425742.1	31.4	643	402	9	9	622	28	660	6.43e-83	277.0	399781.0	Paramecium bursaria Chlorella virus FR483	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus conductrix
contig_1069_50	ATZ80629.1	45.5	448	239	5	4	448	6	451	2.6100000000000002e-132	392.0	2024608.0	Bodo saltans virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Theiavirus	Theiavirus salishense
contig_1069_53	QFG74153.1	23.1	295	212	6	145	429	28	317	4.4e-11	68.6	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_1069_59	QOR60103.1	36.3	113	63	2	255	367	349	452	7.77e-10	64.3	2530038.0	Bathycoccus sp. RCC716 virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Bathycoccus sp. RCC716 virus 1
