seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_86047	1	3	2	1247	0.927	0.927	1	3	2	1247	NA	NA	0	1	3	2	1247	0.927	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_86047||full	0.927	ssDNA
k141_85987	1	3	2	1536	0.84	0.84	1	3	2	1536	NA	NA	0	1	3	2	1536	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_85987||full	0.84	ssDNA
k141_8598	1	2	1	985	0.973	0.973	1	2	1	985	NA	NA	0	1	2	1	985	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_8598||full	0.973	ssDNA
k141_85933	1	3	1	1180	0.787	0.787	1	3	1	1180	NA	NA	0	1	3	1	1180	0.787	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_85933||full	0.787	ssDNA
k141_85764	1	4	3	1488	0.82	0.82	1	4	3	1488	NA	NA	0	1	4	3	1488	0.82	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85764||full	0.82	ssDNA
k141_85635	1	2	89	1435	0.867	0.867	1	2	89	1435	NA	NA	0	1	2	89	1435	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85635||full	0.867	ssDNA
k141_8559	1	4	246	1563	0.98	0.98	1	4	246	1563	NA	NA	0	1	4	246	1563	0.98	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_8559||full	0.98	ssDNA
k141_85388	1	3	1	1351	0.9	0.9	1	3	1	1351	NA	NA	0	1	3	1	1351	0.9	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_85388||full	0.9	dsDNAphage
k141_85374	1	2	102	1397	0.92	0.92	1	2	102	1397	NA	NA	0	1	2	102	1397	0.92	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85374||full	0.92	ssDNA
k141_85146	1	2	90	1282	0.78	0.78	1	2	90	1282	NA	NA	0	1	2	90	1282	0.78	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_85146||full	0.78	ssDNA
k141_85023	1	2	3	1074	0.86	0.86	1	2	3	1074	NA	NA	0	1	2	3	1074	0.86	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_85023||full	0.86	ssDNA
k141_84966	1	3	1	1760	0.993	0.993	1	3	1	1760	NA	NA	0	1	3	1	1760	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_84966||full	0.993	ssDNA
k141_84696	1	4	6	1386	0.547	0.547	1	4	6	1386	NA	NA	0	1	4	6	1386	0.547	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_84696||full	0.547	dsDNAphage
k141_84685	1	2	369	3088	0.533	0.533	1	2	369	3088	NA	NA	0	1	2	369	3088	0.533	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_84685||full	0.533	dsDNAphage
k141_84670	1	2	87	1207	0.967	0.967	1	2	87	1207	NA	NA	0	1	2	87	1207	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_84670||full	0.967	ssDNA
k141_84630	1	2	37	1647	0.813	0.813	1	2	37	1647	NA	NA	0	1	2	37	1647	0.813	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_84630||full	0.813	dsDNAphage
k141_84446	1	3	2	1602	0.953	0.953	1	3	2	1602	NA	NA	0	1	3	2	1602	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_84446||full	0.953	ssDNA
k141_8439	1	2	13	1690	0.74	0.74	1	2	13	1690	NA	NA	0	1	2	13	1690	0.74	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_8439||full	0.74	ssDNA
k141_84285	1	2	32	1005	1.0	1.0	1	2	32	1005	NA	NA	0	1	2	32	1005	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_84285||full	1.0	ssDNA
k141_8419	1	2	166	1500	0.52	0.52	1	2	166	1500	NA	NA	0	1	2	166	1500	0.52	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_8419||full	0.52	dsDNAphage
k141_84179	1	3	3	1786	0.967	0.967	1	3	3	1786	NA	NA	0	1	3	3	1786	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_84179||full	0.967	ssDNA
k141_84112	1	3	2	1306	0.96	0.96	1	3	2	1306	NA	NA	0	1	3	2	1306	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_84112||full	0.96	ssDNA
k141_83919	1	2	183	1905	0.747	0.747	1	2	183	1905	NA	NA	0	1	2	183	1905	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_83919||full	0.747	ssDNA
k141_83828	1	4	1	2213	0.667	0.667	1	4	1	2213	NA	NA	0	1	4	1	2213	0.667	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_83828||full	0.667	dsDNAphage
k141_83742	1	4	3	2725	0.927	0.927	1	4	3	2725	NA	NA	0	1	4	3	2725	0.927	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_83742||full	0.927	ssDNA
k141_83656	1	2	39	1180	0.933	0.933	1	2	39	1180	NA	NA	0	1	2	39	1180	0.933	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_83656||full	0.933	ssDNA
k141_83585	1	3	2	1250	0.56	0.56	1	3	2	1250	NA	NA	0	1	3	2	1250	0.56	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_83585||full	0.56	dsDNAphage
k141_83480	1	9	2	5290	1.0	1.0	1	9	2	5290	NA	NA	0	1	9	2	5290	1.0	0.0	0.0	0.0	66.7	0.0	33.3	3	dsDNAphage	linear	k141_83480||full	1.0	dsDNAphage
k141_83457	1	3	2	1431	0.64	0.64	1	3	2	1431	NA	NA	0	1	3	2	1431	0.64	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_83457||full	0.64	dsDNAphage
k141_83454	1	3	2	1146	0.947	0.947	1	3	2	1146	NA	NA	0	1	3	2	1146	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_83454||full	0.947	ssDNA
k141_83442	1	3	1	1062	0.887	0.887	1	3	1	1062	NA	NA	0	1	3	1	1062	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_83442||full	0.887	dsDNAphage
k141_83224	1	5	3	2594	0.94	0.94	1	5	3	2594	NA	NA	0	1	5	3	2594	0.94	0.0	0.0	0.0	20.0	0.0	80.0	1	dsDNAphage	linear	k141_83224||full	0.94	dsDNAphage
k141_83211	1	2	137	1714	0.773	0.773	1	2	137	1714	NA	NA	0	1	2	137	1714	0.773	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_83211||full	0.773	ssDNA
k141_83173	1	4	1	1059	0.84	0.84	1	4	1	1059	NA	NA	0	1	4	1	1059	0.84	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_83173||full	0.84	dsDNAphage
k141_83008	1	3	3	1602	0.693	0.693	1	3	3	1602	NA	NA	0	1	3	3	1602	0.693	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_83008||full	0.693	ssDNA
k141_82997	1	2	3	974	0.747	0.747	1	2	3	974	NA	NA	0	1	2	3	974	0.747	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_82997||full	0.747	ssDNA
k141_82772	1	4	3	1557	0.967	0.967	1	4	3	1557	NA	NA	0	1	4	3	1557	0.967	0.0	25.0	0.0	75.0	0.0	0.0	2	dsDNAphage	linear	k141_82772||full	0.967	dsDNAphage
k141_82735	1	2	2	1371	0.927	0.927	1	2	2	1371	NA	NA	0	1	2	2	1371	0.927	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_82735||full	0.927	ssDNA
k141_82522	1	4	3	1197	0.5	0.5	1	4	3	1197	NA	NA	0	1	4	3	1197	0.5	0.0	0.0	0.0	25.0	50.0	25.0	0	dsDNAphage	linear	k141_82522||full	0.5	dsDNAphage
k141_82503	1	2	409	1693	0.98	0.98	1	2	409	1693	NA	NA	0	1	2	409	1693	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_82503||full	0.98	ssDNA
k141_82399	1	2	23	1259	0.827	0.827	1	2	23	1259	NA	NA	0	1	2	23	1259	0.827	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_82399||full	0.827	ssDNA
k141_82076	1	2	135	1050	0.793	0.793	1	2	135	1050	NA	NA	0	1	2	135	1050	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_82076||full	0.793	ssDNA
k141_82051	1	3	3	1834	0.993	0.993	1	3	3	1834	NA	NA	0	1	3	3	1834	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_82051||full	0.993	ssDNA
k141_82006	1	3	2	2693	0.627	0.627	1	3	2	2693	NA	NA	0	1	3	2	2693	0.627	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_82006||full	0.627	ssDNA
k141_81962	1	11	30	7271	0.92	0.92	1	11	30	7271	NA	NA	0	1	11	30	7271	1.0	0.0	0.0	0.0	18.2	0.0	81.8	0	dsDNAphage	linear	k141_81962||full	0.92	dsDNAphage
k141_81853	1	3	1	1321	0.74	0.74	1	3	1	1321	NA	NA	0	1	3	1	1321	0.74	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_81853||full	0.74	dsDNAphage
k141_81776	1	2	2	1038	0.62	0.62	1	2	2	1038	NA	NA	0	1	2	2	1038	0.62	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_81776||full	0.62	ssDNA
k141_81706	1	2	3	1571	0.6	0.6	1	2	3	1571	NA	NA	0	1	2	3	1571	0.6	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_81706||full	0.6	dsDNAphage
k141_81702	1	2	1	1030	0.633	0.633	1	2	1	1030	NA	NA	0	1	2	1	1030	0.633	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_81702||full	0.633	dsDNAphage
k141_81627	1	3	1	1721	0.92	0.92	1	3	1	1721	NA	NA	0	1	3	1	1721	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_81627||full	0.92	ssDNA
k141_81561	1	3	3	1969	0.9	0.9	1	3	3	1969	NA	NA	0	1	3	3	1969	0.9	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_81561||full	0.9	ssDNA
k141_81200	1	24	2	22138	0.927	0.973	1	24	2	22138	NA	NA	0	1	24	2	22138	0.927	0.0	20.8	0.0	37.5	16.7	25.0	3	dsDNAphage	linear	k141_81200||full	0.927	dsDNAphage
k141_81153	1	2	1	1241	0.827	0.827	1	2	1	1241	NA	NA	0	1	2	1	1241	0.827	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_81153||full	0.827	dsDNAphage
k141_81063	1	3	1	3032	0.533	0.533	1	3	1	3032	NA	NA	0	1	3	1	3032	0.533	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_81063||full	0.533	dsDNAphage
k141_80866	1	3	3	1270	0.94	0.94	1	3	3	1270	NA	NA	0	1	3	3	1270	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_80866||full	0.94	ssDNA
k141_80733	1	3	2	4218	0.987	0.987	1	3	2	4218	NA	NA	0	1	3	2	4218	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_80733||full	0.987	ssDNA
k141_80692	1	3	3	1330	0.993	0.993	1	3	3	1330	NA	NA	0	1	3	3	1330	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_80692||full	0.993	ssDNA
k141_80671	1	3	2	1047	0.527	0.527	1	3	2	1047	NA	NA	0	1	3	2	1047	0.527	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_80671||full	0.527	ssDNA
k141_8065	1	4	3	1393	0.533	0.533	1	4	3	1393	NA	NA	0	1	4	3	1393	0.533	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_8065||full	0.533	dsDNAphage
k141_80550	1	5	2	2172	0.567	0.567	1	5	2	2172	NA	NA	0	1	5	2	2172	0.567	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_80550||full	0.567	dsDNAphage
k141_80502	1	4	76	1875	0.967	0.967	1	4	76	1875	NA	NA	0	1	4	76	1875	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_80502||full	0.967	ssDNA
k141_80125	1	3	1	1267	0.967	0.967	1	3	1	1267	NA	NA	0	1	3	1	1267	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_80125||full	0.967	ssDNA
k141_8006	1	3	1	1460	0.547	0.547	1	3	1	1460	NA	NA	0	1	3	1	1460	0.547	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_8006||full	0.547	dsDNAphage
k141_79921	1	4	2	1392	0.5	0.5	1	4	2	1392	NA	NA	0	1	4	2	1392	0.5	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_79921||full	0.5	dsDNAphage
k141_7989	1	7	1	2896	0.54	0.54	1	7	1	2896	NA	NA	0	1	7	1	2896	0.54	0.0	0.0	0.0	14.3	28.6	57.1	0	dsDNAphage	linear	k141_7989||full	0.54	dsDNAphage
k141_79867	1	3	108	1746	0.7	0.7	1	3	108	1746	NA	NA	0	1	3	108	1746	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_79867||full	0.7	dsDNAphage
k141_79608	1	3	2	1079	0.807	0.807	1	3	2	1079	NA	NA	0	1	3	2	1079	0.807	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_79608||full	0.807	ssDNA
k141_7945	1	4	3	1823	0.74	0.74	1	4	3	1823	NA	NA	0	1	4	3	1823	0.74	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_7945||full	0.74	dsDNAphage
k141_79443	1	4	2	2029	0.88	0.88	1	4	2	2029	NA	NA	0	1	4	2	2029	0.88	0.0	0.0	0.0	50.0	25.0	25.0	2	dsDNAphage	linear	k141_79443||full	0.88	dsDNAphage
k141_79328	1	3	240	1080	0.8	0.8	1	3	240	1080	NA	NA	0	1	3	240	1080	0.8	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_79328||full	0.8	ssDNA
k141_79301	1	2	2	1371	0.653	0.653	1	2	2	1371	NA	NA	0	1	2	2	1371	0.653	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_79301||full	0.653	dsDNAphage
k141_79050	1	3	3	1094	1.0	1.0	1	3	3	1094	NA	NA	0	1	3	3	1094	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_79050||full	1.0	ssDNA
k141_79041	1	5	1	1583	0.967	0.967	1	5	1	1583	NA	NA	0	1	5	1	1583	0.967	0.0	0.0	0.0	80.0	0.0	20.0	0	ssDNA	linear	k141_79041||full	0.967	ssDNA
k141_78806	1	3	2	1029	0.953	0.953	1	3	2	1029	NA	NA	0	1	3	2	1029	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_78806||full	0.953	ssDNA
k141_78747	1	3	2	1426	0.973	0.973	1	3	2	1426	NA	NA	0	1	3	2	1426	0.973	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_78747||full	0.973	ssDNA
k141_78685	1	4	3	2570	0.513	0.513	1	4	3	2570	NA	NA	0	1	4	3	2570	0.513	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_78685||full	0.513	dsDNAphage
k141_78649	1	3	2	1452	0.84	0.84	1	3	2	1452	NA	NA	0	1	3	2	1452	0.84	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_78649||full	0.84	ssDNA
k141_78642	1	2	3	1525	0.96	0.96	1	2	3	1525	NA	NA	0	1	2	3	1525	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_78642||full	0.96	ssDNA
k141_78610	1	4	35	1872	0.973	0.973	1	4	35	1872	NA	NA	0	1	4	35	1872	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_78610||full	0.973	ssDNA
k141_7854	1	3	106	3453	0.627	0.627	1	3	106	3453	NA	NA	0	1	3	106	3453	0.627	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_7854||full	0.627	dsDNAphage
k141_78511	1	8	1	6452	0.733	0.733	1	8	1	6452	NA	NA	0	1	8	1	6452	0.733	0.0	12.5	0.0	37.5	25.0	25.0	2	dsDNAphage	linear	k141_78511||full	0.733	dsDNAphage
k141_78506	1	2	2	1654	0.953	0.953	1	2	2	1654	NA	NA	0	1	2	2	1654	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_78506||full	0.953	ssDNA
k141_7834	1	4	33	2446	0.92	0.92	1	4	33	2446	NA	NA	0	1	4	33	2446	0.92	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_7834||full	0.92	dsDNAphage
k141_78056	1	3	3	1183	0.587	0.587	1	3	3	1183	NA	NA	0	1	3	3	1183	0.587	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_78056||full	0.587	dsDNAphage
k141_78047	1	3	3	1816	0.94	0.94	1	3	3	1816	NA	NA	0	1	3	3	1816	0.94	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_78047||full	0.94	ssDNA
k141_78014	1	2	144	1258	1.0	1.0	1	2	144	1258	NA	NA	0	1	2	144	1258	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_78014||full	1.0	ssDNA
k141_77813	1	5	2	2200	0.607	0.607	1	5	2	2200	NA	NA	0	1	5	2	2200	0.607	0.0	0.0	0.0	20.0	40.0	40.0	1	dsDNAphage	linear	k141_77813||full	0.607	dsDNAphage
k141_77551	1	2	125	2502	0.88	0.88	1	2	125	2502	NA	NA	0	1	2	125	2502	0.88	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_77551||full	0.88	ssDNA
k141_77483	1	3	2	1580	0.627	0.627	1	3	2	1580	NA	NA	0	1	3	2	1580	0.627	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_77483||full	0.627	dsDNAphage
k141_77455	1	6	1	3656	0.787	0.787	1	6	1	3656	NA	NA	0	1	6	1	3656	0.787	0.0	16.7	0.0	66.7	0.0	16.7	0	dsDNAphage	linear	k141_77455||full	0.787	dsDNAphage
k141_7745	1	2	53	898	0.867	0.867	1	2	53	898	NA	NA	0	1	2	53	898	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_7745||full	0.867	dsDNAphage
k141_77303	1	3	2	1268	0.76	0.76	1	3	2	1268	NA	NA	0	1	3	2	1268	0.76	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_77303||full	0.76	ssDNA
k141_77047	1	3	1	1286	0.973	0.973	1	3	1	1286	NA	NA	0	1	3	1	1286	0.973	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_77047||full	0.973	ssDNA
k141_77030	1	3	2	1820	1.0	1.0	1	3	2	1820	NA	NA	0	1	3	2	1820	1.0	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_77030||full	1.0	ssDNA
k141_77006	1	4	43	1516	0.987	0.987	1	4	43	1516	NA	NA	0	1	4	43	1516	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_77006||full	0.987	ssDNA
k141_7700	1	3	2	1416	0.647	0.647	1	3	2	1416	NA	NA	0	1	3	2	1416	0.647	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_7700||full	0.647	dsDNAphage
k141_770	1	3	2	1148	0.573	0.573	1	3	2	1148	NA	NA	0	1	3	2	1148	0.573	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_770||full	0.573	dsDNAphage
k141_76971	1	9	3	4188	0.92	0.92	1	9	3	4188	NA	NA	0	1	9	3	4188	0.92	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_76971||full	0.92	dsDNAphage
k141_76965	1	3	3	2555	0.807	0.807	1	3	3	2555	NA	NA	0	1	3	3	2555	0.807	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_76965||full	0.807	dsDNAphage
k141_76920	1	5	3	2305	0.62	0.62	1	5	3	2305	NA	NA	0	1	5	3	2305	0.62	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_76920||full	0.62	dsDNAphage
k141_76890	1	3	2	2081	0.993	0.993	1	3	2	2081	NA	NA	0	1	3	2	2081	0.993	0.0	0.0	0.0	66.7	0.0	33.3	1	dsDNAphage	linear	k141_76890||full	0.993	dsDNAphage
k141_76713	1	4	2	2009	0.88	0.88	1	4	2	2009	NA	NA	0	1	4	2	2009	0.88	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_76713||full	0.88	dsDNAphage
k141_76681	1	2	4	3560	0.867	0.867	1	2	4	3560	NA	NA	0	1	2	4	3560	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_76681||full	0.867	ssDNA
k141_76638	1	2	1	1523	0.973	0.973	1	2	1	1523	NA	NA	0	1	2	1	1523	0.973	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_76638||full	0.973	ssDNA
k141_76628	1	8	2	3363	1.0	1.0	1	8	2	3363	NA	NA	0	1	8	2	3363	1.0	0.0	0.0	0.0	62.5	0.0	37.5	1	dsDNAphage	linear	k141_76628||full	1.0	dsDNAphage
k141_76592	1	3	12	1840	0.533	0.533	1	3	12	1840	NA	NA	0	1	3	12	1840	0.533	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_76592||full	0.533	dsDNAphage
k141_76480	1	2	96	1262	1.0	1.0	1	2	96	1262	NA	NA	0	1	2	96	1262	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_76480||full	1.0	ssDNA
k141_76376	1	7	2	2724	0.84	0.84	1	7	2	2724	NA	NA	0	1	7	2	2724	0.84	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	k141_76376||full	0.84	dsDNAphage
k141_76253	1	3	1	1858	0.947	0.947	1	3	1	1858	NA	NA	0	1	3	1	1858	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_76253||full	0.947	ssDNA
k141_76034	1	2	2	1102	1.0	1.0	1	2	2	1102	NA	NA	0	1	2	2	1102	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_76034||full	1.0	ssDNA
k141_76028	1	3	2	1554	0.707	0.707	1	3	2	1554	NA	NA	0	1	3	2	1554	0.707	0.0	0.0	0.0	33.3	33.3	33.3	1	dsDNAphage	linear	k141_76028||full	0.707	dsDNAphage
k141_75990	1	2	385	1003	0.94	0.94	1	2	385	1003	NA	NA	0	1	2	385	1003	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_75990||full	0.94	ssDNA
k141_75978	1	5	3	2737	0.52	0.52	1	5	3	2737	NA	NA	0	1	5	3	2737	0.52	0.0	0.0	0.0	40.0	20.0	40.0	0	dsDNAphage	linear	k141_75978||full	0.52	dsDNAphage
k141_75603	1	3	1	1309	0.953	0.953	1	3	1	1309	NA	NA	0	1	3	1	1309	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_75603||full	0.953	ssDNA
k141_7555	1	3	1	1510	0.953	0.953	1	3	1	1510	NA	NA	0	1	3	1	1510	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_7555||full	0.953	ssDNA
k141_75484	1	3	2	2285	0.573	0.573	1	3	2	2285	NA	NA	0	1	3	2	2285	0.573	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_75484||full	0.573	dsDNAphage
k141_75446	1	2	79	1335	1.0	1.0	1	2	79	1335	NA	NA	0	1	2	79	1335	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_75446||full	1.0	ssDNA
k141_75332	1	3	1	1232	0.92	0.92	1	3	1	1232	NA	NA	0	1	3	1	1232	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_75332||full	0.92	dsDNAphage
k141_75184	1	2	2	1316	0.993	0.993	1	2	2	1316	NA	NA	0	1	2	2	1316	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_75184||full	0.993	ssDNA
k141_75120	1	3	2	1285	0.98	0.98	1	3	2	1285	NA	NA	0	1	3	2	1285	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_75120||full	0.98	ssDNA
k141_74981	1	2	78	1652	0.753	0.753	1	2	78	1652	NA	NA	0	1	2	78	1652	0.753	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_74981||full	0.753	dsDNAphage
k141_74896	1	3	2	1018	0.58	0.58	1	3	2	1018	NA	NA	0	1	3	2	1018	0.58	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	k141_74896||full	0.58	dsDNAphage
k141_74732	1	4	26	2406	0.927	0.927	1	4	26	2406	NA	NA	0	1	4	26	2406	0.927	0.0	0.0	0.0	25.0	25.0	50.0	1	dsDNAphage	linear	k141_74732||full	0.927	dsDNAphage
k141_74730	1	6	3	1811	0.987	0.987	1	6	3	1811	NA	NA	0	1	6	3	1811	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_74730||full	0.987	ssDNA
k141_74529	1	3	1	1486	1.0	1.0	1	3	1	1486	NA	NA	0	1	3	1	1486	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_74529||full	1.0	ssDNA
k141_74284	1	2	1	647	0.967	0.967	1	2	1	647	NA	NA	0	1	2	1	647	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_74284||full	0.967	ssDNA
k141_74131	1	3	3	1364	0.633	0.633	1	3	3	1364	NA	NA	0	1	3	3	1364	0.633	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_74131||full	0.633	dsDNAphage
k141_74124	1	3	3	1217	0.58	0.58	1	3	3	1217	NA	NA	0	1	3	3	1217	0.58	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_74124||full	0.58	dsDNAphage
