seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
k141_96050||full	0.587	0.000	0.587	dsDNAphage	5081	0	20.000	0.000
k141_16662||full	0.387	0.920	0.920	ssDNA	984	0	50.000	0.000
k141_107607||full	0.287	0.847	0.847	ssDNA	1201	0	50.000	0.000
k141_164043||full	0.947	0.100	0.947	dsDNAphage	1969	2	50.000	25.000
k141_62199||full	0.867	0.807	0.867	dsDNAphage	1753	0	75.000	0.000
k141_152729||full	0.493	0.880	0.880	ssDNA	2209	0	50.000	0.000
k141_16683||full	0.487	0.927	0.927	ssDNA	1632	0	33.300	0.000
k141_107635||full	0.747	0.453	0.747	dsDNAphage	1365	0	100.000	0.000
k141_50693||full	0.767	0.220	0.767	dsDNAphage	1287	0	33.300	0.000
k141_67645||full	0.633	0.920	0.920	ssDNA	1181	0	33.300	0.000
k141_175263||full	0.953	0.193	0.953	dsDNAphage	2302	0	14.300	0.000
k141_45173||full	0.807	0.133	0.807	dsDNAphage	1403	0	33.300	0.000
k141_62250||full	0.400	0.847	0.847	ssDNA	1383	0	25.000	0.000
k141_10789||full	0.693	0.773	0.773	ssDNA	3429	0	25.000	0.000
k141_158638||full	0.593	0.913	0.913	ssDNA	1276	0	33.300	0.000
k141_107672||full	0.947	0.453	0.947	dsDNAphage	1593	0	50.000	0.000
k141_130098||full	0.933	0.993	0.993	ssDNA	1738	0	100.000	0.000
k141_130099||full	0.953	0.993	0.993	ssDNA	1481	0	66.700	0.000
k141_141551||full	0.393	0.593	0.593	ssDNA	2159	0	33.300	0.000
k141_107683||full	0.587	0.353	0.587	dsDNAphage	2680	0	66.700	0.000
k141_158655||full	0.987	0.853	0.987	dsDNAphage	1068	0	100.000	0.000
k141_56360||full	0.480	0.840	0.840	ssDNA	1650	0	50.000	0.000
k141_175320||full	0.567	0.400	0.567	dsDNAphage	1096	0	50.000	0.000
k141_118907||full	0.573	0.073	0.573	dsDNAphage	1571	0	66.700	33.300
k141_28067||full	0.980	0.420	0.980	dsDNAphage	1488	0	25.000	0.000
k141_101589||full	0.507	0.947	0.947	ssDNA	2143	0	33.300	0.000
k141_62299||full	0.993	0.973	0.993	dsDNAphage	1256	0	75.000	0.000
k141_10843||full	0.700	0.633	0.700	dsDNAphage	1009	0	33.300	0.000
k141_152819||full	0.500	0.807	0.807	ssDNA	1325	0	50.000	0.000
k141_56381||full	0.980	0.380	0.980	dsDNAphage	2331	1	28.600	0.000
k141_62309||full	0.940	1.000	1.000	ssDNA	1519	0	75.000	0.000
k141_67730||full	0.947	0.987	0.987	ssDNA	1787	0	100.000	0.000
k141_135772||full	0.967	0.280	0.967	dsDNAphage	1749	0	25.000	0.000
k141_169897||full	0.533	0.873	0.873	ssDNA	1391	0	33.300	0.000
k141_16777||full	0.633	0.153	0.633	dsDNAphage	6239	0	14.300	0.000
k141_39569||full	0.753	0.080	0.753	dsDNAphage	2871	0	20.000	0.000
k141_28110||full	0.760	0.953	0.953	ssDNA	1131	0	25.000	0.000
k141_130165||full	0.680	0.227	0.680	dsDNAphage	1467	0	33.300	0.000
k141_39586||full	0.393	0.753	0.753	ssDNA	1371	0	50.000	0.000
k141_118958||full	0.593	0.707	0.707	ssDNA	1526	0	50.000	0.000
k141_62343||full	0.900	0.773	0.900	dsDNAphage	3540	0	25.000	0.000
k141_169930||full	0.847	0.553	0.847	dsDNAphage	1278	0	33.300	0.000
k141_56433||full	0.540	0.093	0.540	dsDNAphage	2258	0	25.000	0.000
k141_90582||full	0.853	0.893	0.893	ssDNA	892	0	33.300	0.000
k141_90585||full	0.807	0.253	0.807	dsDNAphage	1145	0	100.000	0.000
k141_67774||full	0.893	1.000	1.000	ssDNA	1271	0	100.000	0.000
k141_5477||full	0.807	0.980	0.980	ssDNA	1074	0	33.300	0.000
k141_130204||full	0.533	0.407	0.533	dsDNAphage	1867	0	25.000	0.000
k141_67786||full	0.553	0.053	0.553	dsDNAphage	1600	0	25.000	0.000
k141_79301||full	0.653	0.447	0.653	dsDNAphage	1370	0	50.000	0.000
k141_124607||full	0.887	0.960	0.960	ssDNA	2041	0	75.000	0.000
k141_22631||full	0.600	0.133	0.600	dsDNAphage	1054	0	33.300	0.000
k141_135832||full	1.000	1.000	1.000	dsDNAphage	1711	2	100.000	0.000
k141_22637||full	0.767	0.313	0.767	dsDNAphage	1006	0	33.300	0.000
k141_33705||full	0.833	0.753	0.833	dsDNAphage	1802	0	33.300	0.000
k141_101685||full	0.920	0.140	0.920	dsDNAphage	3564	0	25.000	0.000
k141_135843||full	0.993	0.947	0.993	dsDNAphage	1040	1	50.000	0.000
k141_101701||full	0.907	0.873	0.907	dsDNAphage	2538	0	20.000	0.000
k141_39678||full	0.507	0.640	0.640	ssDNA	1256	0	33.300	0.000
k141_84966||full	0.907	0.993	0.993	ssDNA	1760	0	66.700	0.000
k141_10945||full	0.567	0.053	0.567	dsDNAphage	2499	0	40.000	0.000
k141_119030||full	0.253	0.673	0.673	ssDNA	1931	0	50.000	0.000
k141_73533||full	0.780	0.933	0.933	ssDNA	2033	0	66.700	0.000
k141_119031||full	1.000	0.940	1.000	dsDNAphage	3650	3	100.000	0.000
k141_141724||full	0.707	0.693	0.707	dsDNAphage	1320	0	33.300	0.000
k141_130250||full	0.500	0.013	0.500	dsDNAphage	3687	0	33.300	16.700
k141_164230||full	0.500	0.167	0.500	dsDNAphage	1220	0	75.000	25.000
k141_141731||full	0.913	0.347	0.913	dsDNAphage	1936	1	33.300	0.000
k141_141738||full	0.787	0.933	0.933	ssDNA	2792	0	50.000	0.000
k141_79328||full	0.613	0.800	0.800	ssDNA	841	0	33.300	0.000
k141_170016||full	0.780	1.000	1.000	ssDNA	1716	0	66.700	0.000
k141_152952||full	0.493	0.987	0.987	ssDNA	1647	0	33.300	0.000
k141_33775||full	0.567	0.200	0.567	dsDNAphage	2067	0	66.700	0.000
k141_152967||full	0.993	0.913	0.993	dsDNAphage	1119	0	40.000	0.000
k141_90707||full	0.640	0.293	0.640	dsDNAphage	1147	0	50.000	0.000
k141_170030||full	0.607	1.000	1.000	ssDNA	845	0	50.000	0.000
k141_85023||full	0.787	0.860	0.860	ssDNA	1072	0	100.000	0.000
k141_152975||full	0.720	0.207	0.720	dsDNAphage	1040	0	66.700	33.300
k141_90715||full	0.887	0.187	0.887	dsDNAphage	3149	0	80.000	0.000
k141_164272||full	0.887	0.107	0.887	dsDNAphage	2489	1	33.300	0.000
k141_73605||full	0.960	0.993	0.993	ssDNA	1220	0	66.700	0.000
k141_28245||full	0.940	1.000	1.000	ssDNA	1641	0	50.000	0.000
k141_5578||full	0.260	0.513	0.513	ssDNA	2642	0	25.000	0.000
k141_175521||full	0.540	0.960	0.960	ssDNA	1589	0	50.000	0.000
k141_101792||full	0.533	0.833	0.833	ssDNA	2305	0	33.300	0.000
k141_28264||full	0.400	0.980	0.980	ssDNA	2987	0	50.000	0.000
k141_56627||full	0.627	0.647	0.647	ssDNA	1074	0	100.000	0.000
k141_153050||full	0.713	0.887	0.887	ssDNA	2745	0	50.000	0.000
k141_164343||full	0.713	0.940	0.940	ssDNA	1096	0	50.000	0.000
k141_73671||full	0.747	0.200	0.747	dsDNAphage	1130	0	33.300	0.000
k141_153059||full	0.580	0.993	0.993	ssDNA	1187	0	50.000	0.000
k141_170109||full	0.887	0.240	0.887	dsDNAphage	1711	1	33.300	0.000
k141_33882||full	0.500	0.027	0.500	dsDNAphage	1927	0	66.700	33.300
k141_33886||full	0.813	0.507	0.813	dsDNAphage	1394	0	66.700	0.000
k141_73687||full	0.753	0.513	0.753	dsDNAphage	1076	0	25.000	0.000
k141_28330||full	0.900	1.000	1.000	ssDNA	1611	0	100.000	0.000
k141_56691||full	0.460	0.980	0.980	ssDNA	1050	0	50.000	0.000
k141_175600||full	0.693	0.993	0.993	ssDNA	1117	0	50.000	0.000
k141_51008||full	0.953	0.993	0.993	ssDNA	2121	0	40.000	0.000
k141_67941||full	0.740	0.693	0.740	dsDNAphage	1101	0	25.000	0.000
k141_164388||full	0.547	0.720	0.720	ssDNA	1516	0	50.000	0.000
k141_164389||full	0.767	0.847	0.847	ssDNA	802	0	50.000	0.000
k141_175628||full	0.600	0.060	0.600	dsDNAphage	1355	0	33.300	0.000
k141_11138||full	0.560	0.907	0.907	ssDNA	1068	0	50.000	0.000
k141_181287||full	0.933	0.987	0.987	ssDNA	1111	0	33.300	0.000
k141_101924||full	0.867	0.287	0.867	dsDNAphage	3900	0	28.600	0.000
k141_175655||full	0.660	0.227	0.660	dsDNAphage	1235	0	25.000	0.000
k141_11208||full	0.533	0.293	0.533	dsDNAphage	858	0	50.000	0.000
k141_175701||full	0.720	0.187	0.720	dsDNAphage	1472	0	50.000	25.000
k141_113298||full	0.867	0.967	0.967	ssDNA	1437	0	33.300	0.000
k141_175781||full	0.833	0.347	0.833	dsDNAphage	1507	1	25.000	0.000
k141_102075||full	0.860	0.333	0.860	dsDNAphage	784	0	50.000	0.000
k141_11323||full	0.660	0.340	0.660	dsDNAphage	1096	0	33.300	0.000
k141_173627||0_partial	0.900	0.000	0.900	dsDNAphage	18878	3	23.300	13.300
k141_90142||0_partial	0.947	0.007	0.947	dsDNAphage	19767	1	34.500	10.300
k141_164021||0_partial	0.953	0.993	0.993	ssDNA	1580	1	50.000	25.000
k141_96591||lt2gene	nan	nan	nan	dsDNAphage	1218	1	50.000	0.000
k141_39905||lt2gene	nan	nan	nan	dsDNAphage	1995	1	100.000	0.000
k141_34355||lt2gene	nan	nan	nan	dsDNAphage	2789	1	50.000	0.000
k141_113767||lt2gene	nan	nan	nan	dsDNAphage	1363	1	100.000	0.000
k141_74130||lt2gene	nan	nan	nan	dsDNAphage	1806	1	100.000	0.000
k141_91122||lt2gene	nan	nan	nan	dsDNAphage	1036	1	50.000	0.000
k141_40191||lt2gene	nan	nan	nan	dsDNAphage	1294	1	50.000	0.000
k141_102560||lt2gene	nan	nan	nan	dsDNAphage	1704	1	100.000	0.000
k141_6201||lt2gene	nan	nan	nan	dsDNAphage	1584	1	100.000	0.000
k141_40384||lt2gene	nan	nan	nan	dsDNAphage	1449	1	50.000	0.000
k141_91388||lt2gene	nan	nan	nan	dsDNAphage	1441	1	100.000	0.000
k141_153857||lt2gene	nan	nan	nan	dsDNAphage	1120	1	100.000	0.000
k141_29084||lt2gene	nan	nan	nan	dsDNAphage	1568	1	50.000	0.000
k141_125559||lt2gene	nan	nan	nan	dsDNAphage	1027	1	100.000	0.000
k141_17885||lt2gene	nan	nan	nan	dsDNAphage	1226	1	100.000	0.000
k141_131279||lt2gene	nan	nan	nan	dsDNAphage	1617	1	50.000	0.000
k141_46311||lt2gene	nan	nan	nan	dsDNAphage	1652	1	100.000	0.000
k141_29429||lt2gene	nan	nan	nan	dsDNAphage	1102	1	100.000	0.000
k141_7012||lt2gene	nan	nan	nan	dsDNAphage	1100	1	50.000	0.000
k141_41130||lt2gene	nan	nan	nan	dsDNAphage	1250	1	100.000	0.000
k141_80839||lt2gene	nan	nan	nan	dsDNAphage	1160	1	50.000	0.000
k141_154691||lt2gene	nan	nan	nan	dsDNAphage	1144	1	100.000	0.000
k141_58256||lt2gene	nan	nan	nan	dsDNAphage	1068	1	100.000	0.000
k141_137670||lt2gene	nan	nan	nan	dsDNAphage	1081	1	50.000	0.000
k141_115021||lt2gene	nan	nan	nan	dsDNAphage	1523	1	50.000	0.000
k141_177421||lt2gene	nan	nan	nan	dsDNAphage	1555	1	100.000	0.000
k141_154853||lt2gene	nan	nan	nan	dsDNAphage	1319	1	50.000	0.000
k141_126478||lt2gene	nan	nan	nan	dsDNAphage	1155	1	50.000	0.000
k141_109495||lt2gene	nan	nan	nan	dsDNAphage	1084	1	100.000	0.000
k141_13247||lt2gene	nan	nan	nan	dsDNAphage	1002	2	100.000	0.000
k141_92672||lt2gene	nan	nan	nan	dsDNAphage	1294	1	50.000	0.000
k141_81437||lt2gene	nan	nan	nan	dsDNAphage	1118	1	50.000	0.000
k141_121291||lt2gene	nan	nan	nan	dsDNAphage	1039	1	100.000	0.000
k141_2383||lt2gene	nan	nan	nan	dsDNAphage	1888	1	50.000	0.000
k141_104405||lt2gene	nan	nan	nan	dsDNAphage	1047	1	100.000	0.000
k141_178000||lt2gene	nan	nan	nan	dsDNAphage	1414	1	100.000	0.000
k141_31033||lt2gene	nan	nan	nan	dsDNAphage	1017	1	50.000	0.000
k141_14078||lt2gene	nan	nan	nan	dsDNAphage	1134	1	50.000	0.000
k141_36818||lt2gene	nan	nan	nan	dsDNAphage	1237	1	100.000	0.000
k141_178381||lt2gene	nan	nan	nan	dsDNAphage	1368	1	50.000	0.000
k141_8296||lt2gene	nan	nan	nan	dsDNAphage	1185	1	50.000	0.000
k141_150186||lt2gene	nan	nan	nan	dsDNAphage	1503	1	100.000	0.000
k141_82142||lt2gene	nan	nan	nan	dsDNAphage	1016	1	50.000	0.000
k141_116431||lt2gene	nan	nan	nan	dsDNAphage	1270	2	100.000	0.000
k141_167343||lt2gene	nan	nan	nan	dsDNAphage	1073	1	50.000	0.000
k141_65309||lt2gene	nan	nan	nan	dsDNAphage	2137	1	50.000	0.000
k141_88125||lt2gene	nan	nan	nan	dsDNAphage	1454	1	100.000	0.000
k141_116549||lt2gene	nan	nan	nan	dsDNAphage	1484	1	50.000	0.000
k141_20229||lt2gene	nan	nan	nan	dsDNAphage	1348	1	50.000	0.000
k141_71091||lt2gene	nan	nan	nan	dsDNAphage	1060	1	50.000	0.000
k141_37307||lt2gene	nan	nan	nan	dsDNAphage	1599	1	100.000	0.000
k141_8707||lt2gene	nan	nan	nan	dsDNAphage	1380	1	50.000	0.000
k141_110873||lt2gene	nan	nan	nan	dsDNAphage	1283	1	100.000	0.000
k141_116874||lt2gene	nan	nan	nan	dsDNAphage	1576	1	50.000	0.000
k141_150969||lt2gene	nan	nan	nan	dsDNAphage	1050	1	100.000	0.000
k141_168119||lt2gene	nan	nan	nan	dsDNAphage	1775	1	100.000	0.000
k141_168128||lt2gene	nan	nan	nan	dsDNAphage	1838	1	50.000	0.000
k141_20996||lt2gene	nan	nan	nan	dsDNAphage	1728	1	50.000	0.000
k141_157044||lt2gene	nan	nan	nan	dsDNAphage	1311	1	50.000	0.000
k141_134292||lt2gene	nan	nan	nan	dsDNAphage	1044	1	100.000	0.000
k141_100217||lt2gene	nan	nan	nan	dsDNAphage	1764	1	100.000	0.000
k141_9529||lt2gene	nan	nan	nan	dsDNAphage	1118	1	50.000	0.000
k141_111588||lt2gene	nan	nan	nan	dsDNAphage	1130	1	50.000	0.000
k141_72136||lt2gene	nan	nan	nan	dsDNAphage	1485	1	100.000	0.000
k141_61018||lt2gene	nan	nan	nan	dsDNAphage	1208	1	100.000	0.000
k141_168602||lt2gene	nan	nan	nan	dsDNAphage	1121	1	50.000	0.000
k141_26976||lt2gene	nan	nan	nan	dsDNAphage	1282	1	50.000	0.000
k141_49811||lt2gene	nan	nan	nan	dsDNAphage	1017	1	50.000	0.000
k141_66809||lt2gene	nan	nan	nan	dsDNAphage	1835	1	100.000	0.000
k141_106770||lt2gene	nan	nan	nan	dsDNAphage	1645	1	50.000	0.000
k141_49950||lt2gene	nan	nan	nan	dsDNAphage	1231	1	50.000	0.000
k141_123620||lt2gene	nan	nan	nan	dsDNAphage	1990	1	100.000	0.000
k141_84039||lt2gene	nan	nan	nan	dsDNAphage	1140	1	100.000	0.000
k141_72799||lt2gene	nan	nan	nan	dsDNAphage	1734	1	50.000	0.000
k141_152141||lt2gene	nan	nan	nan	dsDNAphage	1444	1	100.000	0.000
k141_22005||lt2gene	nan	nan	nan	dsDNAphage	1164	1	100.000	0.000
k141_27568||lt2gene	nan	nan	nan	dsDNAphage	1540	1	50.000	0.000
k141_146671||lt2gene	nan	nan	nan	dsDNAphage	1037	1	50.000	0.000
k141_118500||lt2gene	nan	nan	nan	dsDNAphage	1169	1	50.000	0.000
k141_158242||lt2gene	nan	nan	nan	dsDNAphage	1223	1	100.000	0.000
k141_5045||lt2gene	nan	nan	nan	dsDNAphage	1115	1	50.000	0.000
k141_90321||lt2gene	nan	nan	nan	dsDNAphage	1554	1	100.000	0.000
k141_141430||lt2gene	nan	nan	nan	dsDNAphage	1331	1	100.000	0.000
k141_39436||lt2gene	nan	nan	nan	dsDNAphage	1101	1	100.000	0.000
k141_45203||lt2gene	nan	nan	nan	dsDNAphage	1152	1	100.000	0.000
k141_67709||lt2gene	nan	nan	nan	dsDNAphage	1675	1	50.000	0.000
k141_39610||lt2gene	nan	nan	nan	dsDNAphage	1006	1	100.000	0.000
k141_169945||lt2gene	nan	nan	nan	dsDNAphage	1211	1	50.000	0.000
k141_141746||lt2gene	nan	nan	nan	dsDNAphage	1617	2	100.000	0.000
k141_119077||lt2gene	nan	nan	nan	dsDNAphage	1158	1	50.000	0.000
k141_73632||lt2gene	nan	nan	nan	dsDNAphage	1675	1	100.000	0.000
