Sample	Species	Taxonomy_ID	Assigned_Reads	Fraction	RPM
SRR35987572	Erwinia phage vB_EamM_Phobos	1883377	16117	0.0001	102.64506597198432
SRR35987572	Zewailvirus SBP	3433609	16012	0.0001	101.9763477286972
SRR35987572	Pihngevirus limenecus	3431674	15899	0.0001	101.2566795240168
SRR35987572	Riverridervirus riverrider	2846672	15846	0.0001	100.91913602978616
SRR35987572	Punavirus SJ46	2560732	15817	0.0001	100.73444241973544
SRR35987572	Tsukubavirus XPV1	2956560	15782	0.0001	100.51153633863973
SRR35987572	Plateaulakevirus pv4L372D	2843649	15780	0.0001	100.4987988482914
SRR35987572	Upborqevirus asiovicinum	3433077	15594	0.0001	99.31421224589711
SRR35987572	Almendravirus xiangshan	3059712	15528	0.0001	98.89387506440235
SRR35987572	Koteshevirus asiovivens	3430236	15522	0.0001	98.85566259335737
SRR35987572	Ascovirus hvav3a	3444724	15320	0.0001	97.56917606817645
SRR35987572	Predatorvirus predator	1982365	15278	0.0001	97.3016887708616
SRR35987572	Muminvirus snusmum	2844298	15259	0.0001	97.1806826125525
SRR35987572	Gordtnkvirus gordtnk2	1982219	15099	0.0001	96.16168338468644
SRR35987572	Pseudomonas phage PS-1	1573458	15062	0.0001	95.92603981324241
SRR35987572	Fadolivirus algeromassiliense	3060017	15008	0.0001	95.58212757383761
SRR35987572	Siophivirus SIOphi	2560335	14974	0.0001	95.36559023791607
SRR35987572	Onohmuvirus pelenecus	2845716	14935	0.0001	95.11720917612371
SRR35987572	Hodnevirus neoedaphadaptatum	3429586	14915	9e-05	94.98983427264045
SRR35987572	Dreytovirus telluricola	3428339	14668	9e-05	93.4167542146222
SRR35987572	Hubei tombus-like virus 3	1923277	14649	9e-05	93.2957480563131
SRR35987572	Lutzomyia reovirus 1	1670669	14586	9e-05	92.89451711034084
SRR35987572	Manrohovirus lutadaptatum	2845570	14559	9e-05	92.72256099063843
SRR35987572	Mintuvirus borborovivens	3430887	14485	9e-05	92.25127384775038
SRR35987572	Apihcavirus arvenecus	2843701	14482	9e-05	92.2321676122279
SRR35987572	Yekorevirus terrivivens	2846676	14479	9e-05	92.2130613767054
SRR35987572	Andhaxevirus choradaptatum	2843688	14450	9e-05	92.02836776665467
SRR35987572	Cotonvirus japonicum	3059904	14450	9e-05	92.02836776665467
SRR35987572	Pamexvirus phiH2	3431348	14419	9e-05	91.83093666625564
SRR35987572	Sobemovirus SOMV	3432512	14344	9e-05	91.35328077819341
SRR35987572	Hahsevirus borboradaptatum	3429146	14284	9e-05	90.97115606774364
SRR35987572	Arawsmovirus sp. 'borborovivens'	2843707	14238	9e-05	90.67819378973213
SRR35987572	Magadivirus Mgbh1	2560333	14185	9e-05	90.34065029550149
SRR35987572	Mintuvirus pelovivens	2845614	13829	9e-05	88.0733770134995
SRR35987572	Mamastrovirus melbournense	3430631	13626	9e-05	86.7805217431444
SRR35987572	Hodnevirus paludicola	3429631	13485	9e-05	85.88252867358743
SRR35987572	Dongdastvirus Axy04	2843620	13451	9e-05	85.66599133766589
SRR35987572	Rtpvirus Rtp	355246	13421	9e-05	85.474928982441
SRR35987572	Piscesmortuivirus LPM4	3060630	13418	9e-05	85.45582274691851
SRR35987572	Dunchevirus limicola	3428423	13404	9e-05	85.36666031448023
SRR35987572	Konmavirus peladaptatum	2845116	13371	9e-05	85.15649172373286
SRR35987572	Betacoronavirus erinacei	3433774	13298	8e-05	84.69157332601897
SRR35987572	Fromanvirus goose	1211282	13215	8e-05	84.16296747656344
SRR35987572	Alphabaculovirus ranus	2955240	13171	8e-05	83.88274268890025
SRR35987572	Mardivirus gallidalpha2	3050287	13171	8e-05	83.88274268890025
SRR35987572	Bacillus phage SP-10	941058	13142	8e-05	83.69804907884954
SRR35987572	Pacehavirus pelovivens	2845730	13134	8e-05	83.64709911745624
SRR35987572	Giliycovirus lutivivens	3429049	12865	8e-05	81.93390666560639
SRR35987572	Nehumivirus tellurihabitans	2845674	12854	8e-05	81.8638504686906
SRR35987572	Taipeivirus UPM2146	2845111	12829	8e-05	81.70463183933654
SRR35987572	Epseptimavirus RN29	3059990	12826	8e-05	81.68552560381404
SRR35987572	Gulmivirus arvenecus	2844791	12674	8e-05	80.71747633734127
SRR35987572	Efbeekayvirus P184	2955844	12630	8e-05	80.43725154967811
SRR35987572	Vohsuavirus limihabitans	2846614	12620	8e-05	80.37356409793648
SRR35987572	Uetakevirus epsilon15	1982580	12550	8e-05	79.92775193574506
SRR35987572	Megavirus chilense	3060301	12307	8e-05	78.38014685842347
SRR35987572	Medeavirus medea1	3430767	12244	8e-05	77.9789159124512
SRR35987572	Erwinia phage vB_EamM_Caitlin	1883379	12188	8e-05	77.62226618269807
SRR35987572	Eceepunavirus EcP1	2844120	12157	8e-05	77.42483508229903
SRR35987572	Pihngevirus agrivivens	2845844	12150	8e-05	77.38025386607988
SRR35987572	Tehnicivirus sp. 'edaphocola'	2846431	12092	8e-05	77.01086664597844
SRR35987572	Phimunavirus fM1	2560634	12050	8e-05	76.74337934866358
SRR35987572	Konmavirus lutivivens	2845115	11916	8e-05	75.88996749532576
SRR35987572	Wohudhevirus asienecus	2846666	11901	8e-05	75.7944363177133
SRR35987572	Potexvirus trifolii	3433859	11885	8e-05	75.6925363949267
SRR35987572	Flaumdravirus KIL4	2560666	11794	8e-05	75.11298058407787
SRR35987572	Zewailvirus ZCEC13	3433610	11729	7e-05	74.69901214775729
SRR35987572	Audreyjarvisvirus av949	2845184	11678	7e-05	74.37420614387497
SRR35987572	Torvergatavirus MMDA13	3432939	11554	7e-05	73.58448174227877
SRR35987572	Gamaleyavirus IME11	1920759	11546	7e-05	73.53353178088545
SRR35987572	Pavtokvirus PEp14	3060523	11513	7e-05	73.32336319013808
SRR35987572	Chahsmivirus limivivens	2843932	11461	7e-05	72.99218844108161
SRR35987572	Luzseptimavirus LUZ7	1982596	11460	7e-05	72.98581969590744
SRR35987572	Garnievirus humivivens	3428987	11426	7e-05	72.76928235998591
SRR35987572	Ferozepurvirus PS1	3059999	11357	7e-05	72.32983894296866
SRR35987572	Senquatrovirus SEN4	2734072	11313	7e-05	72.04961415530549
SRR35987572	Ryyoungvirus bcepC6B	279280	11305	7e-05	71.99866419391219
SRR35987572	Cheoctovirus mantra	2955657	11300	7e-05	71.96682046804138
SRR35987572	Acanthamoeba castellanii medusavirus	2080449	11290	7e-05	71.90313301629975
SRR35987572	Thonkovirus thonko	2956529	11280	7e-05	71.8394455645581
SRR35987572	Duodecimduovirus phiE122	2955841	11207	7e-05	71.37452716684422
SRR35987572	Lillamyvirus lillamy	2844290	11180	7e-05	71.20257104714183
SRR35987572	Koteshevirus caenihabitans	3430237	11171	7e-05	71.14525234057434
SRR35987572	Qubevirus faecium	39804	11117	7e-05	70.80134010116956
SRR35987572	Tysohivirus limenecus	3433045	11037	7e-05	70.29184048723651
SRR35987572	Samistivirus paradiddles	2560789	10945	7e-05	69.70591593121353
SRR35987572	Stehnavirus lutivicinum	2846387	10914	7e-05	69.50848483081448
SRR35987572	Pawinskivirus PS119XW	3060524	10912	7e-05	69.49574734046615
SRR35987572	Tupanvirus altamarinense	3060757	10866	7e-05	69.20278506245465
SRR35987572	Bat rotavirus	1340801	10797	7e-05	68.76334164543741
SRR35987572	Efbeekayvirus Fbkp27	2955843	10776	7e-05	68.62959799677999
SRR35987572	Emesvirus piscicola	2844113	10774	7e-05	68.61686050643166
SRR35987572	Faustvirus faust	3059994	10737	7e-05	68.38121693498763
SRR35987572	Bigmanorsvirus bgmanors32	3059778	10660	7e-05	67.89082355657709
SRR35987572	Behevivirus limivivens	2843834	10628	7e-05	67.68702371100387
SRR35987572	Alexandravirus AD1	2734080	10623	7e-05	67.65517998513306
SRR35987572	Pourcelvirus Axy10	2843621	10622	7e-05	67.64881123995889
SRR35987572	Hodnevirus solicola	2843817	10594	7e-05	67.47048637508233
SRR35987572	Blinduvirus asiadaptatum	2843854	10498	7e-05	66.85908683836269
SRR35987572	Yonseivirus N137	2845093	10490	7e-05	66.80813687696939
SRR35987572	Asfivirus haemorrhagiae	3426474	10422	7e-05	66.3750622051263
SRR35987572	Mucrahivirus sp. 'geohabitans'	2845643	10394	7e-05	66.19673734024974
SRR35987572	Darnbovirus asiadaptatum	2844059	10392	7e-05	66.18399984990141
SRR35987572	Audreyjarvisvirus P1048	2845430	10390	7e-05	66.17126235955308
SRR35987572	Donnerlittchenvirus donnerlittchenvirus	3428316	10388	7e-05	66.15852486920477
SRR35987572	Pandoravirus neocaledonia	2107708	10356	7e-05	65.95472502363154
SRR35987572	Petruschkyvirus QDWS595	3060549	10355	7e-05	65.94835627845738
SRR35987572	Mukerjeevirus mv48B1	2734161	10346	7e-05	65.89103757188992
SRR35987572	Reyvirus estes	2956366	10341	7e-05	65.85919384601911
SRR35987572	Molucevirus chthonohabitans	2845632	10331	7e-05	65.79550639427748
SRR35987572	Orthotospovirus tomatanuli	3052583	10251	7e-05	65.28600678034444
SRR35987572	Hahkesevirus borborocola	2844810	10240	7e-05	65.21595058342864
SRR35987572	Lohngkovirus humadaptatum	3430442	10202	6e-05	64.97393826681045
SRR35987572	Dabirmavirus hominis	2955735	10193	6e-05	64.91661956024298
SRR35987572	Przondovirus KN41	2733673	10185	6e-05	64.86566959884968
SRR35987572	Xanthomonas citri phage CP2	1188795	10151	6e-05	64.64913226292815
SRR35987572	Behlfluvirus lutadaptatum	2843835	10142	6e-05	64.59181355636068
SRR35987572	Jupbevirus asiocola	2845034	10113	6e-05	64.40711994630995
SRR35987572	Theiavirus salishense	3060737	10074	6e-05	64.15873888451759
SRR35987572	Carjivirus hominis	2955583	10043	6e-05	63.96130778411854
SRR35987572	Kelquatrovirus KL4	2734160	10034	6e-05	63.903989077551074
SRR35987572	Denfovirus borborenecus	2844081	10032	6e-05	63.891251587202746
SRR35987572	Draycavirus humivivens	3428335	9993	6e-05	63.642870525410395
SRR35987572	Gamaleyavirus Pgn8291	3060009	9986	6e-05	63.59828930919125
SRR35987572	Aokuangvirus SCBWM1	2734084	9886	6e-05	62.96141479177496
SRR35987572	Kemiovirus caenivicinum	2845058	9877	6e-05	62.90409608520749
SRR35987572	Beenievirus dobbyssock	3059763	9864	6e-05	62.82130239794337
SRR35987572	Cheoctovirus DRBy19	2955614	9846	6e-05	62.706664984808434
SRR35987572	Moumouvirus goulettemassiliense	3080760	9841	6e-05	62.67482125893762
SRR35987572	Xoxocotlavirus X228B	3060807	9722	6e-05	61.91694058321224
SRR35987572	Iaduovirus iA2	2845144	9697	6e-05	61.75772195385816
SRR35987572	Alexandravirus alexandra	2734081	9692	6e-05	61.725878227987344
SRR35987572	Hohrdovirus solicola	2844852	9686	6e-05	61.687665756942366
SRR35987572	Nipunavirus PaMx25	1982241	9677	6e-05	61.63034705037491
SRR35987572	Gonggongvirus R7l	3060021	9670	6e-05	61.585765834155765
SRR35987572	Perrunavirus olsenii	2845804	9643	6e-05	61.413809714453365
SRR35987572	Alehxovirus agradaptatum	2843659	9637	6e-05	61.37559724340839
SRR35987572	Stubburvirus LKA1	1985731	9631	6e-05	61.337384772363414
SRR35987572	Decadevirus asienecus	2844063	9622	6e-05	61.280066065795936
SRR35987572	Hodnevirus tellurivivens	2843826	9615	6e-05	61.23548484957679
SRR35987572	Dreytovirus telluradaptatum	3428338	9613	6e-05	61.22274735922848
SRR35987572	Muyegivirus borborenecus	2845647	9585	6e-05	61.04442249435191
SRR35987572	Potexvirus ecspitayae	3433835	9579	6e-05	61.006210023306934
SRR35987572	Perhabdovirus anguilla	1300113	9553	6e-05	60.84062264877869
SRR35987572	Tehmuvirus arvivivens	2846428	9489	6e-05	60.43302295763226
SRR35987572	Pohlevirus chorovivens	2845866	9457	6e-05	60.229223112059046
SRR35987572	Ittyvirus itty13	3060058	9448	6e-05	60.17190440549159
SRR35987572	Philtcovirus borboradaptatum	2845831	9430	6e-05	60.05726699235665
SRR35987572	Sulfitobacter phage pCB2047-A	754045	9411	6e-05	59.93626083404755
SRR35987572	Casadabanvirus R24	3059848	9382	6e-05	59.75156722399683
SRR35987572	Cytomegalovirus aotinebeta1	3050137	9373	6e-05	59.69424851742936
SRR35987572	Koteshevirus terrivivens	3430270	9343	6e-05	59.50318616220448
SRR35987572	Quadragintavirus ev129	2956347	9308	6e-05	59.28028008110877
SRR35987572	Vohsuavirus solicola	2846619	9305	6e-05	59.261173845586285
SRR35987572	Pohlevirus arvadaptatum	2845862	9234	6e-05	58.80899293822072
SRR35987572	Burzaovirus coli	2955560	9136	6e-05	58.18485591115274
SRR35987572	Tidunavirus pTD1	2560834	9098	6e-05	57.94284359453455
SRR35987572	Audreyjarvisvirus AM4	2845189	9094	6e-05	57.9173686138379
SRR35987572	Firingavirus firinga	2846043	9086	6e-05	57.8664186524446
SRR35987572	Cacepaovirus simiae	2955563	9085	6e-05	57.86004990727043
SRR35987572	Norovirus norwalkense	3431196	9083	6e-05	57.84731241692211
SRR35987572	Alphabaculovirus agipsilonis	3047352	9069	6e-05	57.75814998448383
SRR35987572	Bequatrovirus avesobmore	1984785	9055	6e-05	57.66898755204554
SRR35987572	Breudwovirus borborohabitans	2843881	9043	6e-05	57.59256260995559
SRR35987572	Kirnavirus lutenecus	2845071	9036	6e-05	57.54798139373645
SRR35987572	Koteshevirus edaphocola	3430246	9000	6e-05	57.31870656746658
SRR35987572	Potexvirus eczygocacti	3433841	8994	6e-05	57.280494096421606
SRR35987572	Nipunavirus JG054	3431159	8963	6e-05	57.08306299602255
SRR35987572	Koteshevirus lutadaptatum	3430255	8959	6e-05	57.057588015325905
SRR35987572	Hohrdovirus pedocola	2844846	8900	6e-05	56.68183205005029
SRR35987572	Hollowayvirus Epa33	3429777	8888	6e-05	56.60540710796033
SRR35987572	Bicehmovirus limenecus	3427455	8879	6e-05	56.54808840139286
SRR35987572	Seongbukvirus MH1	2845508	8853	6e-05	56.382501026864624
SRR35987572	Hohrdovirus pedenecus	2844845	8800	6e-05	56.044957532633994
SRR35987572	Gulmivirus asiovivens	2844797	8664	6e-05	55.17880818894783
SRR35987572	Foxquatrovirus fox4	2955917	8638	6e-05	55.0132208144196
SRR35987572	Pariacacavirus 1238A	2956265	8611	5e-05	54.8412646947172
SRR35987572	Phobpsivirus agricola	2845833	8610	5e-05	54.834895949543025
SRR35987572	Pamexvirus AAT1	3431346	8605	5e-05	54.80305222367222
SRR35987572	Condavirus sp. 'arvihabitans'	2844003	8594	5e-05	54.732996026756425
SRR35987572	Hodnevirus neochorovivens	3429579	8584	5e-05	54.66930857501479
SRR35987572	Trotivirus asiovicinum	3433009	8456	5e-05	53.854109192721936
SRR35987572	Wenzhou shrimp virus 10	1923649	8443	5e-05	53.771315505457814
SRR35987572	Burzaovirus intestinihominis	2955562	8434	5e-05	53.71399679889035
SRR35987572	Hodnevirus arvihabitans	3429422	8425	5e-05	53.656678092322885
SRR35987572	Pseudomonas phage AF	1235689	8417	5e-05	53.60572813092958
SRR35987572	Orthopicobirnavirus hominis	2956252	8404	5e-05	53.52293444366546
SRR35987572	Hodnevirus agrihabitans	3429295	8377	5e-05	53.35097832396306
SRR35987572	Shizishanvirus phCDa	2734187	8373	5e-05	53.325503343266405
SRR35987572	Gunawavirus borboradaptatum	2844798	8353	5e-05	53.19812843978315
SRR35987572	Tymovirus chayotis	3047740	8346	5e-05	53.15354722356401
SRR35987572	Trotivirus soladaptatum	3433018	8302	5e-05	52.87332243590084
SRR35987572	Jesfedecavirus phi3	2560836	8301	5e-05	52.866953690726675
SRR35987572	Pamexvirus phiH1	3431347	8301	5e-05	52.866953690726675
SRR35987572	Taipeivirus 0507KN21	2169687	8257	5e-05	52.5867289030635
SRR35987572	Lihtdlivirus edaphenecus	3430393	8244	5e-05	52.50393521579939
SRR35987572	Cheoctovirus shilan	3427892	8237	5e-05	52.459353999580244
SRR35987572	Endehruvirus chthonocola	2844118	8233	5e-05	52.4338790188836
SRR35987572	Muldoonvirus PS2	2846184	8193	5e-05	52.17912921191708
SRR35987572	Qubevirus durum	39803	8180	5e-05	52.09633552465296
SRR35987572	Hodnevirus solivicinum	2843819	8179	5e-05	52.08996677947879
SRR35987572	Aggregatibacter phage S1249	683735	8179	5e-05	52.08996677947879
SRR35987572	Thyrsuvirus sp. 'pedocola'	2846445	8165	5e-05	52.000804347040514
SRR35987572	Shangdongvirus ply2008005c	3432383	8153	5e-05	51.92437940495056
SRR35987572	Splendidredvirus ray17	3432576	8147	5e-05	51.88616693390558
SRR35987572	Adahmuvirus asiocola	2843644	8120	5e-05	51.714210814203184
SRR35987572	Gulmivirus asiohabitans	2844795	8093	5e-05	51.542254694500784
SRR35987572	Bihdovirus pelohabitans	2843848	8092	5e-05	51.53588594932662
SRR35987572	Exceevirus Xc38	2955875	8076	5e-05	51.43398602654001
SRR35987572	Plateaulakevirus pv2L372D	2843646	8072	5e-05	51.40851104584336
SRR35987572	Lidtloavirus edaphocola	3430375	8066	5e-05	51.37029857479838
SRR35987572	Samistivirus braelyn	2956392	8042	5e-05	51.217448690618475
SRR35987572	Feofaniavirus Eho59	2734232	8017	5e-05	51.058230061264396
SRR35987572	Uetakevirus SPN1S	1982581	8015	5e-05	51.045492570916075
SRR35987572	Konkivirus lutihabitans	2845113	7993	5e-05	50.90538017708449
SRR35987572	Miecznikowavirus AH14a	3430847	7989	5e-05	50.87990519638784
SRR35987572	Alphaorpheovirus massiliense	3426221	7981	5e-05	50.82895523499453
SRR35987572	Kilunavirus KL1	1921548	7897	5e-05	50.29398064036484
SRR35987572	Vieuvirus R3177	2560270	7882	5e-05	50.1984494627524
SRR35987572	Chrysochromulina ericina virus	455364	7863	5e-05	50.07744330444331
SRR35987572	Allexivirus alphallii	3433708	7852	5e-05	50.00738710752751
SRR35987572	Acinetobacter phage vB_AbaM_Acibel004	1481186	7822	5e-05	49.81632475230263
SRR35987572	Sabourvirus sv4HA13	2844175	7820	5e-05	49.8035872619543
SRR35987572	Kochitakasuvirus R18	1982592	7799	5e-05	49.66984361329688
SRR35987572	Stupavirus chorovivens	2846410	7761	5e-05	49.42783129667868
SRR35987572	Neratovirus caenihabitans	2845676	7749	5e-05	49.351406354588725
SRR35987572	Radbaivirus telluricola	2846026	7725	5e-05	49.19855647040881
SRR35987572	Hohrdovirus pedohabitans	2844847	7714	5e-05	49.128500273493025
SRR35987572	Stonewallvirus A25	3060719	7710	5e-05	49.103025292796374
SRR35987572	Asteriusvirus av121Q	2560436	7705	5e-05	49.07118156692555
SRR35987572	Wizardvirus portcullis	2956692	7699	5e-05	49.032969095880574
SRR35987572	Moumouvirus australiense	3080759	7698	5e-05	49.02660035070642
SRR35987572	Empivirus allolyticum	2844116	7679	5e-05	48.90559419239732
SRR35987572	Schiekvirus EFP01	2734044	7677	5e-05	48.892856702048995
SRR35987572	Dorudgevirus caenadaptatum	3428327	7665	5e-05	48.81643175995904
SRR35987572	Audreyjarvisvirus LW81	2845421	7625	5e-05	48.56168195299252
SRR35987572	Alehxovirus agrenecus	2843660	7624	5e-05	48.55531320781836
SRR35987572	Hodnevirus borborocola	3429429	7622	5e-05	48.54257571747003
SRR35987572	Alehxovirus chthonovicinum	3426029	7609	5e-05	48.459782030205915
SRR35987572	Huanghaivirus snothree	3060040	7595	5e-05	48.37061959776763
SRR35987572	Mintinovirus pelovicinum	2845611	7559	5e-05	48.14134477149777
SRR35987572	Tulanevirus aes508	1921531	7517	5e-05	47.87385747418292
SRR35987572	Taipeivirus menlow	2731625	7465	5e-05	47.54268272512645
SRR35987572	Xooduovirus Xoosp2	2956702	7462	5e-05	47.523576489603954
SRR35987572	Austrovirus limicola	3426502	7459	5e-05	47.50447025408147
SRR35987572	Giliycovirus pelenecus	3429052	7437	5e-05	47.36435786024989
SRR35987572	Hodnevirus monoagrivicinum	3429530	7398	5e-05	47.115976798457524
SRR35987572	Nipunavirus quinobequin	3431161	7394	5e-05	47.09050181776088
SRR35987572	Mallosvirus mallos	3430621	7388	5e-05	47.0522893467159
SRR35987572	Carlavirus sigmasolani	3427796	7350	5e-05	46.81027703009771
SRR35987572	Jiesduavirus defluviicola	2845030	7341	5e-05	46.752958323530244
SRR35987572	Chloriridovirus simulium1	3427924	7330	5e-05	46.68290212661445
SRR35987572	Andhaxevirus pedenecus	3426372	7327	5e-05	46.66379589109196
SRR35987572	Alehxovirus humivivens	2843668	7317	5e-05	46.600108439350336
SRR35987572	Docaquintavirus doca5	3428312	7300	5e-05	46.49183977138956
SRR35987572	Yonseivirus seifer	2845104	7274	5e-05	46.32625239686132
SRR35987572	Mimivirus terra2	1128151	7254	5e-05	46.19887749337806
SRR35987572	Acinetobacter phage YMC13/03/R2096	1560342	7218	5e-05	45.9696026671082
SRR35987572	Glyciruvirus geovivens	2844655	7202	5e-05	45.86770274432159
SRR35987572	Alphabaculovirus travishnous	3059716	7200	5e-05	45.85496525397327
SRR35987572	Wahlkovirus borborenecus	2843672	7171	5e-05	45.67027164392254
